,title,price,link
209,"Acer ALG Gaming Laptop 12th Gen Intel Core i5 Processor (16GB RAM/1TB SSD/6GB RTX3050 Graphics/144Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6"") FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","59,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTI1MTY4MDU0ODU3MjUyOjE3Mjk1OTkxMzk6c3BfYXRmOjMwMDM3NjI0NzM5MDQzMjo6MDo6&url=%2FAcer-Processor-Graphics-Win11Home-AL15G-52%2Fdp%2FB0D32QRT3L%2Fref%3Dsr_1_1_sspa%3Fcrid%3D3KHNT4HXJ08W6%26dib%3DeyJ2IjoiMSJ9.IwjDZBYHoVMjMptuGDgwTkxDiiEhOtMWxqBKy8ezJRIz9xqg-OyIHIj5MiJu9ZBeRdf-U11zUACDFlEfVHNajdD5UuvoxI1ClkvIjrbAD0pqESOwjBU3q5GfN-CU9B3V4XofVBbteO-0kqomPh-i_hcocoBCCbDyht7fOu_kUP5Y0uj75C-4s2ZVhHc2VXTlq_yiemCqMWw_oLQmEHY3qSXodvpDZjrXJA3EXaM49b0.-rWMKZNatPDNz3XEh3naaeOIYu8T4VSNYpWiu540Tkk%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1729599139%26sprefix%3Dlaptops%252Caps%252C524%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
210,"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (16 GB/1TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ","32,990",https://www.amazon.in/Renewed-HP-15-6-Inch-Graphics-Zbook/dp/B0912GMCKZ/ref=sr_1_211?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.QSpRRfzGoJgfRm8Ec6YsZMy5FKsv3eHfS_qp0GU44Uj5xzqqEiUeW7JK3XJ3_4X0dVuReNEAw51CImO9P5wq20U4GDXEy2LD39ay75oaK4WD6hAW06hb1iFX9MsUgxUs0oOhgdvndatiD0aD3Kc8rNohH1cEmRJr-xi2-YhDYwnTeUfMYwwSeAmuM0JESmKoaG6PudvIsbVoENpSn-LnqoQN-rP4ghe5Z0utk9COHHM.XA-Y3ftG3hViSeSRxLrklI7FfA1NvEApj-anpaUPFvo&dib_tag=se&keywords=laptops&qid=1729599179&sprefix=laptops%2Caps%2C524&sr=8-211
211,HP 15s Core i5 12th Gen (8GB RAM/512 GB SSD/FHD/Windows 11/MS Office 21/Backlit Keyboard/15.6” (39.6cm)/Silver/1.69kg) fy5007TU Laptop  ,"47,390",https://www.amazon.in/HP-i5-1235U-15-6-inch-Anti-Glare-15s-fy5007TU/dp/B0CJBP38HR/ref=sr_1_200?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.QSpRRfzGoJgfRm8Ec6YsZMy5FKsv3eHfS_qp0GU44Uj5xzqqEiUeW7JK3XJ3_4X0dVuReNEAw51CImO9P5wq20U4GDXEy2LD39ay75oaK4WD6hAW06hb1iFX9MsUgxUs0oOhgdvndatiD0aD3Kc8rNohH1cEmRJr-xi2-YhDYwnTeUfMYwwSeAmuM0JESmKoaG6PudvIsbVoENpSn-LnqoQN-rP4ghe5Z0utk9COHHM.XA-Y3ftG3hViSeSRxLrklI7FfA1NvEApj-anpaUPFvo&dib_tag=se&keywords=laptops&qid=1729599179&sprefix=laptops%2Caps%2C524&sr=8-200
212,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/ 8GB/ 1TB HDD + 512GB SSD/ 15.6"" (39.62Cms) FHD 120Hz 250 nits/Win 11 + MSO'21/15 Months McAfee Antivirus/Platinum Silver/1.63kg  ","52,699",https://www.amazon.in/Dell-Inspiron-i5-1235U-39-62Cms-D560886WIN9S/dp/B0C1Z92VM5/ref=sr_1_174?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9._5-byIxB1g71bwGt435cBYprXrLNf5T63KOksE6QtJ8PutkO-3T-qsZk3OjC9PM4znGermt6t5evemmx7vZLmg_tK170lWVmPA_DksvRJe8XO8XbRMeF6huL-tPPsF0lgFSFyydRtvGvYBLE2zB8t5XPILMktWkIzNe_Wv64IbhgbMbYImfFOjbQkGyl5HX4YaUEhwxOi5MIM3Zq5GalyB7zFMAUo9ElP45LPlQoh-A.cHHOpz9zgv1RKDyDa01gyLLEJhIOQCrADOH0C5BzbL0&dib_tag=se&keywords=laptops&qid=1729599172&sprefix=laptops%2Caps%2C524&sr=8-174
213,"ASUS Vivobook 16X, 16"" FHD+, 144Hz 300nits, Intel Core i5-12500H 2.5 GHz, Creator/Gaming Laptop (16GB RAM/512GB SSD/RTX 3050/win 11/Office Home/50WHr Battery/Cool Silver/1.80 kg), K3605ZC-RP587WS  ","59,990",https://www.amazon.in/ASUS-Vivobook-300nits-i5-12500H-K3605ZC-RP587WS/dp/B0DDQ6HFR8/ref=sr_1_34?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.cs_BFLh0J-jtg0eRsTHaiFrA9IYLm2PbjTOIueUCVwjqA2lVsn5f_QibypvlGZQEE7FG4rOTnmJfacpfIxuLbSM0LDFc0uc3ijTcNqL4QP79vqBuB_AUZ3bn2RQN_B3Y5gGIgVAEONESalMqUT_JDZMGmuNoD4m5Pz4OmiyNuIYwX4XmZKv8S_NFIlVIvGMw5dhS4PuWHLDEHx-tsVcvWBqFREUYZVcqAxSVXfl7lCY.LDwYHY770aIgrfYyLXvnTECndFp4rPve12rSKE0FiA0&dib_tag=se&keywords=laptops&qid=1729599146&sprefix=laptops%2Caps%2C524&sr=8-34
214,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (Free MS Office) Lifetime (16GB/512GB SSD/Windows 11/Iron Grey/1.65 Kg) 1 Year Brand Warranty  ","40,990",https://www.amazon.in/Lenovo-39-62cm-Antiglare-Lifetime-Warranty/dp/B0D9MCS9CK/ref=sr_1_206?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.QSpRRfzGoJgfRm8Ec6YsZMy5FKsv3eHfS_qp0GU44Uj5xzqqEiUeW7JK3XJ3_4X0dVuReNEAw51CImO9P5wq20U4GDXEy2LD39ay75oaK4WD6hAW06hb1iFX9MsUgxUs0oOhgdvndatiD0aD3Kc8rNohH1cEmRJr-xi2-YhDYwnTeUfMYwwSeAmuM0JESmKoaG6PudvIsbVoENpSn-LnqoQN-rP4ghe5Z0utk9COHHM.XA-Y3ftG3hViSeSRxLrklI7FfA1NvEApj-anpaUPFvo&dib_tag=se&keywords=laptops&qid=1729599179&sprefix=laptops%2Caps%2C524&sr=8-206
215,"HP 15 Ryzen 3 7320U (8GB RAM/512GB SSD/FHD/15.6"" (39.6 cm)/Backlit Keyboard/Windows 11/MS Office 21/1.59kg/Silver) fc0026AU Laptop  ","31,549",https://www.amazon.in/HP-15-6-inch-Graphics-Privacy-fc0026AU/dp/B0C3RCR4K7/ref=sr_1_84?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.frq3NIqmigJz77S1nWoMAq42qYhdfRNnIKqWCJT9dfIN5fB1i7dcT8dHG0U-KIfCFNj-AF1Y-qvTOSPzuRy9SCuayWQWXwSph4L0gLAnsh9_4rDNn1jsCxm3Gezpw1YXfev1vH-ie8UtPBlCeSfMHhWMNzRrnkLI3JsfkPtcPTWsXn6XHNE3GdyqCLbpA3ZP8luMq6bU96J97mGV9QRTOVk-I_qqxj7bdsbObQRY0Q0.JE565v6eyAd8sknDQDx6ydOXDS_bCfpss5axB2SvPLA&dib_tag=se&keywords=laptops&qid=1729599155&sprefix=laptops%2Caps%2C524&sr=8-84
216,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 4050 Graphics 6GB VRAM, 144Hz Display (16GB DDR5/1TB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ","78,990",https://www.amazon.in/Acer-i5-13420H-Graphics-Display-ANV15-51/dp/B0CQP4T1JV/ref=sr_1_263?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.6_9f43f9yYeCMz7yUq5UhW9HBnSgA9sRJPBy4tRwyNBVNOD9cYBy01KXAECVrDhTO9uhG73BLuBQYzjAsrTUDE8rq0lJazKoRhaad6EC7T7W8p2iFYJ94bP9eNDJevaOdXrSYpAcuTstMlJ1buNNiKhn-2Av4ovdshEYJ6l09kr0lBNihe5gv8klONMuo-aFWEulHohrgctQDiO3ZhqI-YFuqqISfQLbH9PpoQC8Sd0.Vd4BTYygflBpJIoIUpjDM8tMuK8qbMYz9Lej7pmTyig&dib_tag=se&keywords=laptops&qid=1729599197&sprefix=laptops%2Caps%2C524&sr=8-263
217,"Lenovo V14 Intel Core i5 12th Gen 14""(35.56cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Iron Grey/1.43 kg), 82TSA0CWIH  ","37,110",https://www.amazon.in/Lenovo-35-56cm-1920x1080-Antiglare-82TSA0CWIH/dp/B0CWRP5P1M/ref=sr_1_119?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.nnXsPKls9er06jyRvedN2oCJ-iOUZkMRtq2WmlaXXnRpcDnudDmQOBYJzjFJ_FGEMBq_bjuoREwiVfFvEaX2CGCg_bRAcozN6Ckpdn_JRA1iYGA8EDx6rqQ7UM4Lj6tvaIdZN0pDpMwi173FbYTbTAJ3go1sPb72Igd5oV_0ydoOp4PCDj0xqHCZagaAm0_PyeJMeqDzoXWJKCM1CunKWM6MC2dcoLQpRpz5eXD4SVE.hc9dxdYM8KLfXBFugevBA0dGannJeey7-It48UBpTYA&dib_tag=se&keywords=laptops&qid=1729599163&sprefix=laptops%2Caps%2C524&sr=8-119
218,"Acer Aspire 3 Intel Core i3-N305 Processor Laptop with 35.56 cm (14"") Full HD LED-Backlit IPS Display (8 GB RAM/512 GB SSD/Intel Graphics/Win11 Home/38Wh) A324-31, Steel Gray, 1.45KG  ","25,970",https://www.amazon.in/Acer-Processor-LED-Backlit-Graphics-A324-31/dp/B0DF2XN36M/ref=sr_1_32?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.cs_BFLh0J-jtg0eRsTHaiFrA9IYLm2PbjTOIueUCVwjqA2lVsn5f_QibypvlGZQEE7FG4rOTnmJfacpfIxuLbSM0LDFc0uc3ijTcNqL4QP79vqBuB_AUZ3bn2RQN_B3Y5gGIgVAEONESalMqUT_JDZMGmuNoD4m5Pz4OmiyNuIYwX4XmZKv8S_NFIlVIvGMw5dhS4PuWHLDEHx-tsVcvWBqFREUYZVcqAxSVXfl7lCY.LDwYHY770aIgrfYyLXvnTECndFp4rPve12rSKE0FiA0&dib_tag=se&keywords=laptops&qid=1729599146&sprefix=laptops%2Caps%2C524&sr=8-32
219,"Lenovo [Smart Choice Ideapad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62Cm) Fhd IPS 300Nits 144Hz (8Gb/512Gb Ssd/Win11/Nvidia RTX 2050 4Gb/Alexa/3 Month Game Pass/Shadow Black/2.32Kg),82K20289In  ","45,990",https://www.amazon.in/Lenovo-IdeaPad-39-62cm-300nits-82K20289IN/dp/B0CL5L59Z9/ref=sr_1_78?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.frq3NIqmigJz77S1nWoMAq42qYhdfRNnIKqWCJT9dfIN5fB1i7dcT8dHG0U-KIfCFNj-AF1Y-qvTOSPzuRy9SCuayWQWXwSph4L0gLAnsh9_4rDNn1jsCxm3Gezpw1YXfev1vH-ie8UtPBlCeSfMHhWMNzRrnkLI3JsfkPtcPTWsXn6XHNE3GdyqCLbpA3ZP8luMq6bU96J97mGV9QRTOVk-I_qqxj7bdsbObQRY0Q0.JE565v6eyAd8sknDQDx6ydOXDS_bCfpss5axB2SvPLA&dib_tag=se&keywords=laptops&qid=1729599155&sprefix=laptops%2Caps%2C524&sr=8-78
220,"Lenovo V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 8GB RAM, 256 SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black,  ","22,990",https://www.amazon.in/Lenovo-V15-G2-Anti-Glare-Bluetooth/dp/B0CVTJSWV1/ref=sr_1_10?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.IwjDZBYHoVMjMptuGDgwTkxDiiEhOtMWxqBKy8ezJRIz9xqg-OyIHIj5MiJu9ZBeRdf-U11zUACDFlEfVHNajdD5UuvoxI1ClkvIjrbAD0pqESOwjBU3q5GfN-CU9B3V4XofVBbteO-0kqomPh-i_hcocoBCCbDyht7fOu_kUP5Y0uj75C-4s2ZVhHc2VXTlq_yiemCqMWw_oLQmEHY3qSXodvpDZjrXJA3EXaM49b0.-rWMKZNatPDNz3XEh3naaeOIYu8T4VSNYpWiu540Tkk&dib_tag=se&keywords=laptops&qid=1729599139&sprefix=laptops%2Caps%2C524&sr=8-10
221,"HONOR MagicBook X16 (2024), 12th Gen Intel Core i5-12450H, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop (16GB/512GB PCIe SSD/Windows 11/ Full-Size Numeric Keyboard /1.68Kg), Gray  ","39,990",https://www.amazon.in/MagicBook-i5-12450H-Anti-Glare-Full-Size-Keyboard/dp/B0CRQB4HBP/ref=sr_1_35?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.a8w79wzLZlw3gmK6Vi8MGhtCfhFpXrXj_U_LyB_iHMKOZQDUyzNTOuUucuv1XbsGArcyWHztCKB_net1pSH-s-gSSCZ2aq2MzKZ8QadTtXKL0ZPyhG_wFVgnyCimUyT4UpkZZTZMHzEW3k9vkS5pNcDDAE5stecmmp9uN4xrkT3cjK3AgyZvNZWgR2NCoeqgdntLUwb2qFFrpUCqwdu3laaOQh9qPgwI0R5IkiFT01E.NhcgaiiZfKQPcHdzaRA79VpmPyAfudjqbYgCv6E85jo&dib_tag=se&keywords=laptops&qid=1729599149&sprefix=laptops%2Caps%2C524&sr=8-35
222,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ","31,990",https://www.amazon.in/HP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au/dp/B09R1MMMTH/ref=sr_1_36?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.a8w79wzLZlw3gmK6Vi8MGhtCfhFpXrXj_U_LyB_iHMKOZQDUyzNTOuUucuv1XbsGArcyWHztCKB_net1pSH-s-gSSCZ2aq2MzKZ8QadTtXKL0ZPyhG_wFVgnyCimUyT4UpkZZTZMHzEW3k9vkS5pNcDDAE5stecmmp9uN4xrkT3cjK3AgyZvNZWgR2NCoeqgdntLUwb2qFFrpUCqwdu3laaOQh9qPgwI0R5IkiFT01E.NhcgaiiZfKQPcHdzaRA79VpmPyAfudjqbYgCv6E85jo&dib_tag=se&keywords=laptops&qid=1729599149&sprefix=laptops%2Caps%2C524&sr=8-36
223,"HP 15s Core i3 12th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Windows 11/15.6"" (39.6cm)/Silver/1.69 kg) fy5011TU Laptop  ","36,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTgyODA5NTM1Nzc1NjI4OjE3Mjk1OTkxNDY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI2MTU1NTQ3NDkzMjo6Mjo6&url=%2FHP-Office-Windows-39-6cm-fy5011TU%2Fdp%2FB0D4LZMJ5Z%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D3KHNT4HXJ08W6%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.7MAogKcobP3go2bYO9ySa8cXIJJAwzwIxN92rlZGIt224wgItBvcZTURLLgFNL_ojFM3SIpbXsEOdy3karazRg.TieKLHPcBq-ELcnQ9X1Fp7kCOfHx7RSO95c_ZtZKPbM%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0D4LZMJ5Z%26pd_rd_r%3De33d1778-4aa8-4aae-b511-abfd92b8bfca%26pd_rd_w%3DRXd2V%26pd_rd_wg%3Dpq8qS%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DKYNHBZ12WV7CAPNM7SWR%26qid%3D1729599146%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptops%252Caps%252C524%26sr%3D1-19-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
224,"Acer [Smartchoice Aspire Lite AMD Ryzen 7 5700U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/512 GB SSD/MSO) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","35,499",https://www.amazon.in/Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTLXMMC/ref=sr_1_51?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.3o9SUTfjKRaHB7vGTAtzYcwfM5M6AIvuk0id261sFc5zEHF7Hv4hocLdYwQC-AUIHuzVKAUOOB_-xjRF-k6_SspYioEV_w4qVvs9EBcY0mtuobunpVlLNC8Q9nUkDj_q4gBEwJnrX2kbAB7kxEmthm93NTukbRqvqqMfp7NVdgGIA_tm7RsmNhPCD0Nzhk7A7YxtUoCNZwx7ceMR3ResQJwy1AMqqgj6pPYvcaPCAbQ.SJZhLQHfIRGoE3w6m9UiUJ-Ib3mvW-J6jFQ7KusI-uo&dib_tag=se&keywords=laptops&qid=1729599153&sprefix=laptops%2Caps%2C524&sr=8-51
225,"HP 15s Core i3 12th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Windows 11/15.6"" (39.6cm)/Silver/1.69 kg) fy5011TU Laptop  ","36,990",https://www.amazon.in/HP-Office-Windows-39-6cm-fy5011TU/dp/B0D4LZMJ5Z/ref=sr_1_37?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.a8w79wzLZlw3gmK6Vi8MGhtCfhFpXrXj_U_LyB_iHMKOZQDUyzNTOuUucuv1XbsGArcyWHztCKB_net1pSH-s-gSSCZ2aq2MzKZ8QadTtXKL0ZPyhG_wFVgnyCimUyT4UpkZZTZMHzEW3k9vkS5pNcDDAE5stecmmp9uN4xrkT3cjK3AgyZvNZWgR2NCoeqgdntLUwb2qFFrpUCqwdu3laaOQh9qPgwI0R5IkiFT01E.NhcgaiiZfKQPcHdzaRA79VpmPyAfudjqbYgCv6E85jo&dib_tag=se&keywords=laptops&qid=1729599149&sprefix=laptops%2Caps%2C524&sr=8-37
226,"Acer ALG Gaming Laptop 12th Gen Intel Core i5 Processor (8GB RAM/512GB SSD/4GB RTX2050/60Hz/Windows11Home/Wifi 6) AL15G-52, 39.62cm (15.6"") Full HD, Premium Metal Body, Steel Gray, 1.99KG  ","48,990",https://www.amazon.in/Acer-Processor-RTX2050-Windows11Home-AL15G-52/dp/B0D32SLD7P/ref=sr_1_264?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.6_9f43f9yYeCMz7yUq5UhW9HBnSgA9sRJPBy4tRwyNBVNOD9cYBy01KXAECVrDhTO9uhG73BLuBQYzjAsrTUDE8rq0lJazKoRhaad6EC7T7W8p2iFYJ94bP9eNDJevaOdXrSYpAcuTstMlJ1buNNiKhn-2Av4ovdshEYJ6l09kr0lBNihe5gv8klONMuo-aFWEulHohrgctQDiO3ZhqI-YFuqqISfQLbH9PpoQC8Sd0.Vd4BTYygflBpJIoIUpjDM8tMuK8qbMYz9Lej7pmTyig&dib_tag=se&keywords=laptops&qid=1729599197&sprefix=laptops%2Caps%2C524&sr=8-264
227,"HP Pavilion x360, 13th Gen Intel Core i5-1335U, 14-inch (35.6 cm), FHD, Touchscreen, 16GB DDR4, 1TB SSD, FPR, 5 MP Camera, Backlit KB, Audio by B&O, Pen (Win 11, MSO 2021, Silver, 1.51 kg), ek1010TU  ","76,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODM0MjUxNDQ2Mzg4MTg3OjE3Mjk1OTkxNjY6c3BfYnRmOjMwMDEyMDAyNjk0MjczMjo6MDo6&url=%2FHP-Pavilion-i5-1335U-Graphics-14-ek1010TU%2Fdp%2FB0BRT8BRKY%2Fref%3Dsr_1_150_sspa%3Fcrid%3D3KHNT4HXJ08W6%26dib%3DeyJ2IjoiMSJ9.y16ieHGWwZHHuKxG3tJHw9ADdtMciUlDH0f8VGPM0GK1q7apjyozJhDOmegrUCW0kQ2XFQIDXBDD7hjs6jWL6DZCWcsM7D4BVCUsumzvmv-VyJkC5j20Ln7RWkL8Rh5EjJz85-rbvUqH7Nz7v8cjPBp3kgidEm4VrZW95Kx8STxMiOl40QhDgNXFKelant9u8to01wxVjDbqukBjtFCjpMltcMA0gsJTAMQcAc30oqs.cw8M_H1BMXfBnGTMNoflCdZcGEKpxlIK_A7FSqo_560%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1729599166%26sprefix%3Dlaptops%252Caps%252C524%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
228,"Dell G15 5530 Gaming Laptop, Intel i9-13900HX,16GB DDR5,1TB SSD,NVIDIA RTX 4060-8GB GDDR6, 15.6"" (39.62cm) FHD 165Hz,NVIDIA G-SYNC+DDS Display,Win 11, Backlit Keyboard 4-Zone,Dark Shadow Gray, 2.65 Kg  ","1,49,990",https://www.amazon.in/Dell-i9-13900HX-4060-8GB-39-62cm-Keyboard/dp/B0CN1L7XS2/ref=sr_1_202?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.QSpRRfzGoJgfRm8Ec6YsZMy5FKsv3eHfS_qp0GU44Uj5xzqqEiUeW7JK3XJ3_4X0dVuReNEAw51CImO9P5wq20U4GDXEy2LD39ay75oaK4WD6hAW06hb1iFX9MsUgxUs0oOhgdvndatiD0aD3Kc8rNohH1cEmRJr-xi2-YhDYwnTeUfMYwwSeAmuM0JESmKoaG6PudvIsbVoENpSn-LnqoQN-rP4ghe5Z0utk9COHHM.XA-Y3ftG3hViSeSRxLrklI7FfA1NvEApj-anpaUPFvo&dib_tag=se&keywords=laptops&qid=1729599179&sprefix=laptops%2Caps%2C524&sr=8-202
229,"HP Pavilion 14 Touchscreen 12th Gen Intel Core i5-1235U,14-inch (35.6 cm),FHD,16GB DDR4, 512GB SSD, Intel Iris Xᵉ Graphics, FPR, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.41 kg), dv2041TU  ","61,999",https://www.amazon.in/HP-Pavilion-i5-1235U-Touchscreen-Graphics/dp/B0BWSGZFYR/ref=sr_1_141?crid=3KHNT4HXJ08W6&dib=eyJ2IjoiMSJ9.y16ieHGWwZHHuKxG3tJHw9ADdtMciUlDH0f8VGPM0GK1q7apjyozJhDOmegrUCW0kQ2XFQIDXBDD7hjs6jWL6DZCWcsM7D4BVCUsumzvmv-VyJkC5j20Ln7RWkL8Rh5EjJz85-rbvUqH7Nz7v8cjPBp3kgidEm4VrZW95Kx8STxMiOl40QhDgNXFKelant9u8to01wxVjDbqukBjtFCjpMltcMA0gsJTAMQcAc30oqs.cw8M_H1BMXfBnGTMNoflCdZcGEKpxlIK_A7FSqo_560&dib_tag=se&keywords=laptops&qid=1729599166&sprefix=laptops%2Caps%2C524&sr=8-141
230,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg  ","36,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTkyOTgzMDI2MTA1MTQ2OjE3Mjk1OTkxNDY6c3BfYnRmOjMwMDE2NzM5MTEyMjQzMjo6MDo6&url=%2FDell-Inspiron-3530-i3-1305U-Comfortview%2Fdp%2FB0C4ZM63RP%2Fref%3Dsr_1_37_sspa%3Fcrid%3D3KHNT4HXJ08W6%26dib%3DeyJ2IjoiMSJ9.cs_BFLh0J-jtg0eRsTHaiFrA9IYLm2PbjTOIueUCVwjqA2lVsn5f_QibypvlGZQEE7FG4rOTnmJfacpfIxuLbSM0LDFc0uc3ijTcNqL4QP79vqBuB_AUZ3bn2RQN_B3Y5gGIgVAEONESalMqUT_JDZMGmuNoD4m5Pz4OmiyNuIYwX4XmZKv8S_NFIlVIvGMw5dhS4PuWHLDEHx-tsVcvWBqFREUYZVcqAxSVXfl7lCY.LDwYHY770aIgrfYyLXvnTECndFp4rPve12rSKE0FiA0%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1729599146%26sprefix%3Dlaptops%252Caps%252C524%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
231,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4+512GB SSD/Intel UHD Graphics/15 Inch (38cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill Resistant KB/1.69kg  ","46,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTEyNDY5MDUwNTgzMTYxOjE3Mjk1OTkxNTU6c3BfYnRmOjMwMDE5NzEyNzEyODEzMjo6MDo6&url=%2FDell-15-Processor-Antivirus-Spill-Resistant%2Fdp%2FB0BQJ7WR2R%2Fref%3Dsr_1_85_sspa%3Fcrid%3D3KHNT4HXJ08W6%26dib%3DeyJ2IjoiMSJ9.frq3NIqmigJz77S1nWoMAq42qYhdfRNnIKqWCJT9dfIN5fB1i7dcT8dHG0U-KIfCFNj-AF1Y-qvTOSPzuRy9SCuayWQWXwSph4L0gLAnsh9_4rDNn1jsCxm3Gezpw1YXfev1vH-ie8UtPBlCeSfMHhWMNzRrnkLI3JsfkPtcPTWsXn6XHNE3GdyqCLbpA3ZP8luMq6bU96J97mGV9QRTOVk-I_qqxj7bdsbObQRY0Q0.JE565v6eyAd8sknDQDx6ydOXDS_bCfpss5axB2SvPLA%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1729599155%26sprefix%3Dlaptops%252Caps%252C524%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
